ID;PLZ;Region;Strassenname;Anzahl_Mitarbeiter;Verkaufsflaeche;Jahresumsatz;longitude;latitude
1789;57392;Schmallenberg;Alte Post/ Weststr. 2;32202;75138.0;10734.0;8.2822055;51.15209229999999
1790;58119;Hagen-Hohenlimburg;Gotenweg 7-9;69810;162890.0;23270.0;7.556338900000001;51.36415
1791;58840;Plettenberg-Eiringhausen;Breddestr. 1B;17910;89550.0;8955.0;7.8710372;51.23037369999999
1792;58791;Werdohl;Fritz-Thomee-Platz 1;86016;143360.0;28672.0;7.7617116999999975;51.2596559
1793;58099;Hagen-Boele;Schwerter Str. 173-175;93236;326326.0;46618.0;7.4745371;51.3998673
1794;58762;Altena;Werdohler Str. 5;32292;64584.0;10764.0;7.680111300000001;51.28890089999999
1795;58840;Plettenberg;Grafweg 19;100520;301560.0;50260.0;7.873844099999999;51.2074794
1796;58453;Witten-Annen;Westfalenstr. 110;16164;43104.0;5388.0;7.3660383000000005;51.4465219
1797;58089;Hagen;Schwerter Str./Ecke Sonntagstr.;86256;345024.0;43128.0;7.456652800000001;51.387131700000005
1798;58099;Hagen-Boele;Schwerter Str. 22;37758;125860.0;12586.0;7.455590700000001;51.38582779999999
1799;58097;Hagen-Altenhagen;Alexanderstr. 16;97146;259056.0;32382.0;7.461483800000001;51.377171999999995
1800;57413;Finnentrop;Bamenohler str. 25;135000;405000.0;45000.0;7.986315299999998;51.162825
1801;58091;Hagen-Eilpe;Eilper Str. 42-44;18010;81045.0;9005.0;7.4962371;51.3475611
1802;58095;Hagen-Mitte;Elberfelder Str. 93-103;10812;21624.0;3604.0;7.4625655;51.3592202
1803;58455;Witten-Heven;Fischertalweg 18;7212;18030.0;3606.0;7.322677700000002;51.4415935
1804;58300;Wetter;Kaiserstr. 18-22;156948;366212.0;52316.0;7.383654600000002;51.3897854
1805;58135;Hagen-Haspe;Preußerstr. 6;102885;308655.0;34295.0;7.4341678;51.350763
1806;57368;Lennestadt-Altenhundem;Lennewiesen 2;108360;433440.0;54180.0;8.0809666;51.1051841
1807;58507;Lüdenscheid;Altenaer Str. 57;92157;245752.0;30719.0;7.633268200000002;51.2264342
1808;58513;Lüdenscheid;Altenaer Str. 55;108480;253120.0;36160.0;7.6332095;51.22583119999999
1809;57439;Attendorn;Anselm-Dingerkus-Str. 4;10854;32562.0;3618.0;7.910556699999999;51.1256296
1810;58509;Lüdenscheid;Schumannstr. 2B;28960;115840.0;14480.0;7.602255400000001;51.226608899999995
1811;58285;Gevelsberg;Hagener Str. 360;119526;239052.0;39842.0;7.3833061;51.3353021
1812;57319;Bad Berleburg;Limburgstr. 26;86976;391392.0;43488.0;8.3907018;51.043208299999996
1813;58515;Lüdenscheid-Brügge;Volmestr. 125;47138;212121.0;23569.0;7.564982499999998;51.2120107
1814;58540;Meinerzhagen-Valbert;Ihnestr. 5;43536;130608.0;14512.0;7.756155099999999;51.1196638
1815;58285;Gevelsberg;Rosendahler Str. 48;108900;254100.0;36300.0;7.3244082;51.317150399999996
1816;58256;Ennepetal;Kölner Str. 115;58112;261504.0;29056.0;7.343032300000001;51.29951879999999
1817;58553;Halver;Hagener Str. 48A;152628;305256.0;50876.0;7.492863499999999;51.192366299999996
1818;57339;Erndtebrück;Siegener Str. 15;105444;316332.0;52722.0;8.2527519;50.9878604
1819;58332;Schwelm;Oelkinghauser Str. 3;27285;72760.0;9095.0;7.303011;51.28898539999999
1820;57339;Erndtebrück;Jahnstr. 4;21840;65520.0;7280.0;8.2479984;50.986065100000005
1821;58540;Meinerzhagen;Am Bücking 2;83766;251298.0;41883.0;7.6384308;51.112741
1822;58566;Kierspe;Kölner Str. 145-149;142116;378976.0;47372.0;7.6038533999999975;51.12419740000001
1823;57462;Olpe;Ziegeleistr. 1;76566;204176.0;25522.0;7.8601023;51.037555299999994
1824;58332;Schwelm-West;Barmer Str. 61;91200;410400.0;45600.0;7.2757557;51.2792506
1825;57462;Olpe;Hugo-Ruegenberg-Str. 1;43800;153300.0;21900.0;7.8393728000000005;51.0287818
1826;57271;Hilchenbach;Wittgensteiner Str. 123;3652;10956.0;1826.0;8.068627000000001;50.9762076
1827;57334;Bad Laasphe;Ludwig-Koch-Str. 7;32886;65772.0;10962.0;8.4240997;50.929077899999996
1828;57223;Kreuztal-Krombach;Hagener Str. 204;38388;102368.0;12796.0;7.963163399999999;50.9845063
1829;57489;Drolshagen;Hagener Str. 75;54870;164610.0;18290.0;7.7697216000000004;51.028406
1830;51709;Marienheide;Schemmen 4;62220;279990.0;31110.0;7.5596586;51.0663132
1831;57482;Wenden;Hauptstr. 8;49437;82395.0;16479.0;7.8628279999999995;50.9714524
1832;57250;Netphen;Siegstr. 87A/ Brückenstr. 5;115416;230832.0;38472.0;8.0570979;50.91539119999999
1833;51688;Wipperfürth;Lenneper Str. 61;87984;146640.0;29328.0;7.378038;51.1206508
1834;51702;Bergneustadt;Kölner Str. 30;69692;209076.0;34846.0;7.631572900000001;51.011058500000004
1835;57078;Siegen-Geisweid;Wenschtstr. 1;33030;99090.0;11010.0;8.0090054;50.912986700000005
1836;51580;Reichshof-Eckenhagen;In der Mähbach 2;91800;229500.0;45900.0;7.6879043000000005;50.98704739999999
1837;51643;Gummersbach;Industriestr. 2;121242;202070.0;40414.0;7.5734593000000014;51.02169620000001
1838;57072;Siegen;Hagener Str. 42;99252;446634.0;49626.0;8.0300935;50.8839414
1839;57074;Siegen;Frankfurter Str. 25;47814;143442.0;23907.0;8.0252053;50.871878499999994
1840;51645;Gummersbach-Vollmerhausen;Vollmerhauser Str. 70;77280;270480.0;38640.0;7.5520742;50.98940229999999
1841;57258;Freudenberg;Am Silberstern 12;7364;29456.0;3682.0;7.874805;50.894764200000004
1842;51789;Lindlar;Kirschbäumchen 49;73680;294720.0;36840.0;7.390319399999999;51.0215318
1843;57080;Siegen-Eiserfeld;Eiserfelder Str. 342;49761;149283.0;16587.0;7.987124799999999;50.84221669999999
1844;57555;Mudersbach;Kölner Str. 4;160428;427808.0;53476.0;7.963014899999999;50.8377848
1845;51766;Engelskirchen;Olpener Str. 15;66420;199260.0;33210.0;7.4180983;50.985601200000005
1846;51545;Waldbröl-Hermesdorf;Hauptstr. 14-20;105222;175370.0;35074.0;7.6497009999999985;50.8911515
1847;51597;Morsbach;Wisseraue 7;55410;110820.0;18470.0;7.724728999999999;50.8635901
1848;51674;Wiehl-Drabenderhöhe;Herrenhofer Str. 1;55440;184800.0;18480.0;7.4525997;50.9472456
1849;57548;Kirchen;Jungenthaler Str. 1;51772;155316.0;25886.0;7.871432599999999;50.8109484
1850;57290;Neunkirchen-Zeppenfeld;Weidenstr. 3;116550;194250.0;38850.0;8.0202533;50.783283700000005
1851;51399;Burscheid;Massiefen 1-5;81444;203610.0;40722.0;7.098362499999999;51.0861148
1852;57518;Betzdorf;Wilhelmstr. 127-133;51856;233352.0;25928.0;7.8630358;50.796425899999996
1853;51491;Overath-Vilkerath;Steinhauser Auel 1;18530;55590.0;9265.0;7.3230878000000015;50.9639344
1854;57562;Herdorf;Am Rathaus 3;111240;296640.0;37080.0;7.951770599999999;50.77936889999999
1855;51377;Leverkusen-Steinbüchel;Carl-von-Ossietzky-Str. 1;122430;367290.0;40810.0;7.0628953999999995;51.049248299999995
1856;57299;Burbach;Am Rübgarten 1;22272;51968.0;7424.0;8.0793331;50.7166512
1857;51465;Bergisch Gladbach-Gladbach;Hauptstr. 393;48282;168987.0;24141.0;7.146242399999998;50.9938706
1858;51379;Leverkusen-Opladen;Bonner Str. 7;44592;178368.0;22296.0;6.9979045;51.0686155
1859;51491;Overath-Untereschbach;Schulstr. 22;44616;133848.0;22308.0;7.2201501000000015;50.950674
1860;57537;Wissen;In der Deubach 2;66960;301320.0;33480.0;7.7257050000000005;50.7751686
1861;51570;Windeck-Rosbach;Rathausstr. 75;26054;130270.0;13027.0;7.608869800000001;50.8054223
1862;53809;Ruppichteroth;Brölstr. 2H;156408;364952.0;52136.0;7.480564900000001;50.8418352
1863;51429;Bergisch Gladbach-Kaule;Kölner Str. 73;74520;260820.0;37260.0;7.149158700000001;50.961529399999996
1864;51375;Leverkusen;Hornpottweg 11;22368;78288.0;11184.0;7.0297600000000005;51.023590000000006
1865;51469;Bergisch Gladbach-Gronau;Mülheimer Str. 76;63410;253640.0;31705.0;7.102224799999999;50.98325620000001
1866;51373;Leverkusen-Küppersteg;Hardenbergstr. 80;145548;388128.0;48516.0;6.9917254;51.0433768
1867;51371;Leverkusen-Rheindorf;Elbestr. 2;89616;313656.0;44808.0;6.9564052;51.0646485
1868;51377;Leverkusen-Manfort;Stixchesstr. 133;162516;541720.0;54172.0;7.0156179000000005;51.0255979
1869;51373;Leverkusen;Stixchesstr. 133;168210;448560.0;56070.0;7.0156179000000005;51.0255979
1870;51069;Köln-Dünnwald;Marienheider Str. 1;16830;39270.0;5610.0;7.0368944;50.9997718
1871;53819;Neunkirchen-Seelscheid;Hausener Str. 1;78582;314328.0;39291.0;7.3182813;50.8653735
1872;51067;Köln-Dellbrück;Wasserwerkstr. 8;3744;13104.0;1872.0;7.056752499999999;50.975456
1873;53797;Lohmar;Wahlscheider Str. 120;140475;280950.0;46825.0;7.249846099999999;50.8815982
1874;51427;Bergisch Gladbach-Lustheide;Lustheide 111;39354;118062.0;13118.0;7.103567599999999;50.9481849
1875;51503;Rösrath;Hauptstr. 100;56250;168750.0;28125.0;7.184460000000001;50.90152
1876;51503;Rösrath;Hauptstr. 75;61908;206360.0;20636.0;7.184511000000001;50.9015029
1877;53819;Neunkirchen-Seelscheid;Zum Kisseltal 2;118251;236502.0;39417.0;7.330114899999999;50.8370465
1878;51063;Köln-Mülheim;Wiener Platz 1;163386;544620.0;54462.0;7.0051964999999985;50.9627746
1879;51063;Köln-Mülheim;Berliner Str. 156;135288;405864.0;45096.0;7.0137136;50.97392319999999
1880;51063;Köln-Mülheim;Düsseldorfer Str. 177;67680;203040.0;22560.0;7.0010122;50.97775619999999
1881;51067;Köln-Buchheim;Bergisch Gladbacher Str. 190;7524;18810.0;3762.0;7.024038000000001;50.964748900000004
1882;56470;Bad Marienberg;Jahnstr. 19;15056;60224.0;7528.0;7.9675142999999995;50.6574651
1883;53783;Eitorf;Siegstr. 125;52724;184534.0;26362.0;7.4633034;50.772999
1884;51109;Köln-Merheim;Olpener Str. 401;22608;75360.0;7536.0;7.046804400000001;50.9434092
1885;51065;Köln;Wiener Platz 1;86710;260130.0;43355.0;7.0051964999999985;50.9627746
1886;50735;Köln-Niehl;Sebastianstr. 28-32;60352;271584.0;30176.0;6.9619341;50.9833855
1887;50765;Köln-Chorweiler;Elbeallee 11;86802;303807.0;43401.0;6.889011699999998;51.0254068
1888;50737;Köln-Weidenpesch;Neusser Str. 774-776;164256;438016.0;54752.0;6.945072099999999;50.9896636
1889;51107;Köln-Ostheim;Rösrather Str. 87;158676;317352.0;52892.0;7.048197000000001;50.9299502
1890;57627;Hachenburg;Koblenzer Str. 8;90720;272160.0;45360.0;7.8172026;50.6624316
1891;51103;Köln-Kalk;Kasernenstr. 2;60512;302560.0;30256.0;7.013688900000001;50.9402126
1892;51063;Köln-Deutz;Deutz-Mülheimer-Str. 140-144;22704;56760.0;11352.0;6.9868913;50.9486739
1893;53797;Lohmar;Kirchstr. 15;107901;179835.0;35967.0;7.2074909;50.840486999999996
1894;51149;Köln-Eil;Friedrich-Naumann-Str. 1;142050;284100.0;47350.0;7.0758717;50.900049200000005
1895;50739;Köln-Bilderstöckchen;Longericher Str. 181-183;79590;132650.0;26530.0;6.9235242;50.97891679999999
1896;51105;Köln-Humboldt;An der Pulvermühle 2;37920;170640.0;18960.0;6.993603500000001;50.934876
1897;50767;Köln-Pesch;Waffenschmidtstr. 9;30352;136584.0;15176.0;6.873933;51.002918900000004
1898;51105;Köln-Gremberg;Gremberger Str. 132;153738;256230.0;51246.0;7.004207000000001;50.9272475
1899;57610;Altenkirchen;Kölner Str. 44-48;18990;85455.0;9495.0;7.634436500000001;50.6873941
1900;50823;Köln-Nippes;Hornstr. 88;98800;296400.0;49400.0;6.9396413;50.957081099999996
1901;56477;Rennerod;Hauptstr. 1C;28515;57030.0;9505.0;8.063110199999999;50.60089910000001
1902;50827;Köln-Ossendorf;Margaretastr. 58;15216;68472.0;7608.0;6.9115126999999985;50.967028000000006
1903;51149;Köln-Ensen;Kölner Str. 8;57090;171270.0;19030.0;7.0481308999999985;50.893811299999996
1904;51145;Köln-Porz;Kaiserstr. 99;57120;190400.0;19040.0;7.0695304000000005;50.880743599999995
1905;50827;Köln-Ossendorf;Rochusstr. 227-235;26670;80010.0;13335.0;6.905645699999999;50.9653255
1906;50679;Köln-Poll;Siegburger Str. 120;38120;152480.0;19060.0;6.981775;50.9219681
1907;50667;Köln-Altstadt Süd;Neumarkt 8-10;143025;333725.0;47675.0;6.9477999000000015;50.93756
1908;53773;Hennef;Emil-Langen-Str. 2;165996;331992.0;55332.0;7.3011334;50.7730598
1909;50674;Köln-Neustadt Süd;Habsburgerring 2;114540;286350.0;57270.0;6.939586599999998;50.9349364
1910;51147;Köln-Wahn;Heidestr. 38;5730;17190.0;1910.0;7.0916274999999995;50.8577032
1911;50825;Köln-Ehrenfeld;Leyendeckerstr. 2A;7644;19110.0;3822.0;6.907642900000001;50.9515801
1912;53840;Troisdorf;Frankfurter Str. 93;65008;195024.0;32504.0;7.175793;50.8137459
1913;50677;Köln-Neustadt Süd;Bonner Wall 114-116;19130;95650.0;9565.0;6.952367799999998;50.9182093
1914;50968;Köln-Bayenthal;Bonner Str. 243;65076;227766.0;32538.0;6.964000200000001;50.90949939999999
1915;50933;Köln-Müngersdorf;Widdersdorfer Str. 254;45960;107240.0;15320.0;6.890776600000001;50.947545700000006
1916;50996;Köln-Rodenkirchen;Ringstr. 48;97716;260576.0;32572.0;6.9944823000000005;50.8868687
1917;53842;Troisdorf-Spich;Hauptstr. 77/79;63261;168696.0;21087.0;7.1232655;50.8253578
1918;53773;Hennef-Uckerath;Westerwaldstr. 207;49868;199472.0;24934.0;7.3714386;50.72858919999999
1919;50969;Köln-Zollstock;Höninger Weg 133;107464;376124.0;53732.0;6.9414615999999985;50.91395139999999
1920;50968;Köln-Raderberg;Raderberger Str. 211;69120;115200.0;23040.0;6.9570614;50.904559000000006
1921;50937;Köln-Sülz;Rhöndorfer Str. 12;132549;309281.0;44183.0;6.934163499999999;50.9160213
1922;50939;Köln-Sülz;Rhöndorfer Str. 12;132618;442060.0;44206.0;6.934163499999999;50.9160213
1923;50937;Köln-Sülz;Zülpicher Str. 297;57690;230760.0;28845.0;6.9214246;50.9219505
1924;53757;St.Augustin-Menden;Siegstr. 2;57720;134680.0;19240.0;7.1668229000000006;50.7938464
1925;53844;Troisdorf-Sieglar;Im Zehntfeld 68;75075;125125.0;25025.0;7.126831299999999;50.8107529
1926;53840;Troisdorf-Sieglar;Im Zehntfeld 68;63558;211860.0;21186.0;7.126831299999999;50.8107529
1927;53757;St.Augustin-Mülldorf;Bonner Str. 137;104058;208116.0;34686.0;7.1909307999999985;50.77921749999999
1928;56457;Westerburg;Hergenrother Str. 2B;40488;121464.0;13496.0;7.9733527;50.5685414
1929;50996;Köln-Hahnwald;Emil-Hoffmann-Str. 42;38580;154320.0;19290.0;6.9903089000000005;50.8679558
1930;50859;Köln-Lövenich;Dieselstr. 1-3;133170;443900.0;44390.0;6.841607000000001;50.9463118
1931;53859;Niederkassel-Ranzel;Porzer Str. 75;115860;521370.0;57930.0;7.0303532;50.830664899999995
1932;50858;Köln-Marsdorf;Horbeller Str. 2-4;88872;311052.0;44436.0;6.859309000000001;50.9198297
1933;50354;Hürth-Efferen;Kaulardstr. 3-5;57990;135310.0;19330.0;6.9032765;50.8933958
1934;50354;Hürth-Efferen;Luxemburger Str. 80;15472;69624.0;7736.0;6.903289999999998;50.893029999999996
1935;50259;Pulheim-Brauweiler;Glessener Str. 2;38700;193500.0;19350.0;6.780201299999999;50.963356
1936;50226;Frechen;Zedernweg 3;54208;271040.0;27104.0;6.817691900000001;50.9232623
1937;53567;Asbach;Anton-Limbach-Str. 10;40677;94913.0;13559.0;7.4225454000000015;50.6603217
1938;53229;Bonn-Beuel;Reinhold-Hagen-Str. 15;34884;87210.0;17442.0;7.1599859;50.7501466
1939;50226;Frechen;Dr.Gottfried-Cremer-Allee 16;54292;135730.0;27146.0;6.826534100000001;50.909811600000005
1940;50354;Hürth-Hermülheim;Kölnstr. 110;157140;471420.0;52380.0;6.8897887;50.8753346
1941;53859;Niederkassel-Rheidt;Bahnhofstr. 94;75699;227097.0;25233.0;7.054916499999999;50.7910935
1942;50389;Wesseling;Flach-Fengler-Str. 48-54;69912;139824.0;23304.0;6.9777894;50.8229463
1943;56305;Puderbach;Urbacherstr. L264;77720;388600.0;38860.0;7.6085569999999985;50.5933657
1944;50129;Bergheim-Niederaußem;Peter-Achnitz-Str. 6;116640;583200.0;58320.0;6.680657000000001;50.9800245
1945;50389;Wesseling-Keldenich;Eichholzer Str. 88;101140;404560.0;50570.0;6.9797194000000005;50.8073807
1946;50321;Brühl-Brühl;Kölnstr. 108-110;70056;116760.0;23352.0;6.908557000000001;50.8354923
1947;53332;Bornheim-Hersel;Havelstr. 4;146025;389400.0;48675.0;7.0446082;50.768951200000004
1948;53117;Bonn-Kastell;Kölnstr. 333-337;169476;395444.0;56492.0;7.0809916999999984;50.7472056
1949;56593;Horhausen;Landblum 2;46776;155920.0;15592.0;7.5304883999999985;50.59252539999999
1950;56242;Selters;Hammermühler Weg 5;19500;97500.0;9750.0;7.761189;50.5377751
1951;50321;Brühl-Badorf;Steingasse 4;105354;316062.0;35118.0;6.8991083999999985;50.8068395
1952;53639;Königswinter-Niederdollendorf;Im Mühlenbruch 9;175680;468480.0;58560.0;7.1784586;50.701196
1953;53604;Bad Honnef;Rottbitzer Str. 36-40;3906;13671.0;1953.0;7.315183999999999;50.64657219999999
1954;53115;Bonn-Endenich;Endenicher Str. 116;111378;222756.0;37126.0;7.080313799999999;50.7319966
1955;53121;Bonn-Dransdorf;Justus-von-Liebig-Str. 8;134895;269790.0;44965.0;7.0600616999999986;50.7402404
1956;53127;Bonn-Dransdorf;Justus-von-Liebig-Str. 8;35208;123228.0;17604.0;7.0600616999999986;50.7402404
1957;50169;Kerpen-Horrem;Hauptstr. 5;58710;293550.0;29355.0;6.707701200000002;50.9227776
1958;56269;Dierdorf;Königsberger Str. 8;50908;203632.0;25454.0;7.641177899999999;50.547813
1959;53129;Bonn-Kessenich;Hausdorffstr. 190;54852;274260.0;27426.0;7.1087985;50.7102029
1960;53175;Bonn-Bad Godesberg;Elsässer Str. 20;123480;411600.0;41160.0;7.145375199999998;50.690573
1961;50181;Bedburg;Wiesenstr. 14;41181;68635.0;13727.0;6.569962800000001;50.9979322
1962;53332;Bornheim-Kardorf;Auf dem Knickert 2;147150;392400.0;49050.0;6.944546000000001;50.7686021
1963;53332;Bornheim-Kardorf;Pappelstr.;17667;53001.0;5889.0;6.9426599;50.7690498
1964;50126;Bergheim-Zieverich;Humboldt Str. 7-9;86416;216040.0;43208.0;6.6273545999999985;50.9448286
1965;53179;Bonn-Lannesdorf;Drachenburgstr. 7;41265;123795.0;13755.0;7.178978900000001;50.665919099999996
1966;50169;Kerpen-Brüggen;Heerstr. 507;106164;247716.0;35388.0;6.7844752999999995;50.845372600000005
1967;50169;Kerpen-Türnich;Heerstr. 1-9;5901;19670.0;1967.0;6.741368700000001;50.868242200000005
1968;53123;Bonn-Duisdorf;Basketsring 7;94464;425088.0;47232.0;7.058318300000001;50.70659329999999
1969;56422;Wirges;Auf der Klaus 10-12;98450;295350.0;49225.0;7.7891290999999985;50.477791499999995
1970;53619;Rheinbreitbach;Hauptstr. 107;74860;299440.0;37430.0;7.227939;50.62676399999999
1971;50374;Erftstadt-Liblar;Holzdamm 6;39420;197100.0;19710.0;6.815340600000001;50.80312240000001
1972;50171;Kerpen;Marienstr. 2;70992;212976.0;35496.0;6.6944466999999985;50.871610700000005
1973;56412;Montabaur-Heiligenroth;Industriestr. 28A;47352;142056.0;23676.0;7.855238300000001;50.4508523
1974;50189;Elsdorf;Eifelstr. 4;59220;98700.0;19740.0;6.5722666;50.933231
1975;50374;Erftstadt-Lechenich;Herriger Str. 29;90850;408825.0;45425.0;6.7601540999999985;50.7996484
1976;53919;Weilerswist;Bonner Str. 68;112632;187720.0;37544.0;6.850535300000001;50.7490672
1977;53572;Unkel;Am Hohen Weg 26A;90942;272826.0;45471.0;7.217654599999999;50.5935001
1978;56412;Görgeshausen;Auf den Gärten 1/3/5;23736;71208.0;7912.0;7.9538179000000016;50.411797299999996
1979;53424;Remagen;Zeppelinstr. 2;142488;237480.0;47496.0;7.245605800000001;50.56771759999999
1980;53343;Wachtberg;Bernareggio Platz 8;95040;237600.0;47520.0;7.125565099999998;50.62212279999999
1981;56203;Höhr-Grenzhausen;Rudolf-Diesel-Str. 12;11886;27734.0;3962.0;7.6745813;50.4404625
1982;53340;Meckenheim;Hermann-Ehlers-Weg 7;89190;237840.0;29730.0;7.037683400000001;50.6263904
1983;52388;Nörvenich;Am Mittelweg 1;35694;83286.0;11898.0;6.6545356999999985;50.807527
1984;56567;Neuwied-Niederbieber;Aubachstr. 88;178560;535680.0;59520.0;7.482045599999999;50.463136799999994
1985;53498;Bad Breisig;Am Kesselberg 1;39700;119100.0;19850.0;7.291388399999999;50.516347100000004
1986;56566;Neuwied-Heimbach;Sayner Str. 60;87384;436920.0;43692.0;7.5540397;50.44275409999999
1987;56598;Rheinbrohl;Industriestr. 1;119220;357660.0;39740.0;7.3221291;50.50356179999999
1988;56567;Neuwied-Niederbieber;Biens Mühle 4;91448;365792.0;45724.0;7.4697068;50.46012109999999
1989;53359;Rheinbach;An den Märkten 15;83538;208845.0;41769.0;6.9644257;50.6221745
1990;56170;Bendorf;Alter Weg 2;77610;181090.0;25870.0;7.571549;50.4243557
1991;53359;Rheinbach;Aachener Str. 31;89595;268785.0;29865.0;6.9435522;50.62940510000001
1992;53474;Bad Neuenahr-Ahrweiler;Rathausstr. 28;67728;304776.0;33864.0;7.136636999999999;50.547462100000004
1993;56564;Neuwied;Stettiner Str. 3A;47832;191328.0;23916.0;7.4861012;50.43603179999999
1994;53474;Bad Neuenahr-Ahrweiler;Ahrweiler Str. 50;27916;83748.0;13958.0;7.063673199999998;50.572864100000004
1995;56179;Vallendar;Rheinstr. 105;5985;13965.0;1995.0;7.6087900999999984;50.4008105
1996;56564;Neuwied;Heddesdorfer Str. 13;29940;79840.0;9980.0;7.463656799999999;50.43131959999999
1997;56626;Andernach;Koblenzer Str. 33;95856;255616.0;31952.0;7.4111416;50.4395853
1998;52428;Jülich;Dürener Str. 33;29970;79920.0;9990.0;6.375466599999998;50.916168
1999;53879;Euskirchen;Paul-Ehrlich-Str. 9;143928;383808.0;47976.0;6.77395;50.670425099999996
2000;53879;Euskirchen;Roitzheimer Str. 111A;12000;36000.0;4000.0;6.799543300000002;50.65357729999999
2001;52382;Niederzier;Industriestr. 11;90045;150075.0;30015.0;6.4544625;50.8469797
2002;52351;Düren;Kölner Landstr. 265;6006;20020.0;2002.0;6.5081167;50.810742
2003;56218;Mülheim-Kärlich;Industriestr. 30;66099;154231.0;22033.0;7.525312599999999;50.3963551
2004;56070;Koblenz-Kesselheim;Ernst-Abbe-Str. 1;36072;126252.0;18036.0;7.555608500000001;50.388867
